word	other_form	surface_form	direction	freq	pmi	example_sentence
huono	puoli	huono puoli	R	969	3.2358	Se taitaa olla ainut huono puoli .
huono	puoli	huono puoli	R	969	3.2358	Ainoa huono puoli oli , etten ehtinyt käydä koekuvauksissa .
huono	homma	huono homma	R	938	3.9350	Huono homma .
huono	homma	huono homma	R	938	3.9350	Huono homma ...
huono	homma	huono homma	R	938	3.9350	Huono homma , mitä ?
huono	homma	huono homma	R	938	3.9350	Huono homma , Ted .
huono	homma	huono homma	R	938	3.9350	Huono homma , Mickey .
huono	homma	huono homma	R	938	3.9350	Huono homma myöhästyä ensimmäisenä päivänä .
huono	homma	huono homma	R	938	3.9350	Huono homma , Dai .
huono	homma	huono homma	R	938	3.9350	Huono homma !
huono	homma	huono homma	R	938	3.9350	Huono homma , Vern .
huono	homma	huono homma	R	938	3.9350	Huono homma , en rakasta sinua .
huono	homma	huono homma	R	938	3.9350	Huono homma sinulle , Mahone .
huono	homma	huono homma	R	938	3.9350	"Sanoin jo silloin : "" Huono homma . """
huono	homma	huono homma	R	938	3.9350	Huono homma Hitlerille , joten minä sanon : hyvä homma .
huono	homma	huono homma	R	938	3.9350	Huono homma , heillä on halvat bensan hinnat .
huono	homma	huono homma	R	938	3.9350	Huono homma sinulle , olet hippa .
huono	homma	huono homma	R	938	3.9350	Huono homma sinulle , Jorge .
huono	homma	huono homma	R	938	3.9350	Huono homma , viimeiset sanasi ovat valetta .
huono	homma	huono homma	R	938	3.9350	Huono homma hänelle .
huono	homma	huono homma	R	938	3.9350	Huono homma , matkustat tuossa Mona Sahlin peruukissamitä siitäkin seuraa ?
huono	homma	huono homma	R	938	3.9350	Huono homma , tämä on hyvä kirja .
huono	tulla	tulinko huonoon	L	843	0.8435	Tulinko huonoon aikaan ?
huono	tulla	tulinko huonoon	L	843	0.8435	Tulinko huonoon aikaan , persreikä ?
huono	tulla	tulinko huonoon	L	843	0.8435	Tulinko huonoon aikaan , Charlie ?
huono	tulla	tulinko huonoon	L	843	0.8435	Tulinko huonoon aikaan .
huono	tosi	tosi huono	L	805	3.2640	Alan tilanne on tosi huono .
huono	tosi	tosi huono	L	805	3.2640	Olen tosi huono rakkaudentunnustuksissa .
huono	tosi	tosi huono	L	805	3.2640	Tämä oli tosi huono idea !
huono	tosi	tosi huono	L	805	3.2640	Olen tosi huono .
huono	tosi	tosi huono	L	805	3.2640	On vain niin suhde asiakkaiden kanssa on tosi huono idea .
huono	tosi	tosi huono	L	805	3.2640	Kenellä oli tosi huono peruukki ?
huono	tosi	tosi huono	L	805	3.2640	Tämä on tosi huono juttu .
huono	tosi	tosi huono	L	805	3.2640	Hän on tosi huono .
huono	tosi	tosi huono	L	805	3.2640	Päävoimalinja on varmaan tosi huono .
huono	tosi	tosi huono	L	805	3.2640	Minulla on tosi huono päivä .
huono	tosi	tosi huono	L	805	3.2640	Minulla on tosi huono idea .
huono	tosi	tosi huono	L	805	3.2640	Minusta vain tulisi tosi huono aviomies .
huono	tosi	tosi huono	L	805	3.2640	Olen tainnut olla tosi huono isi .
huono	tosi	tosi huono	L	805	3.2640	Olisit tosi huono pokerissa .
huono	tosi	tosi huono	L	805	3.2640	Minulla on ollut tosi huono päivä .
huono	tosi	tosi huono	L	805	3.2640	Se oIisi tosi huono juttu .
huono	tosi	tosi huono	L	805	3.2640	Se oli tosi huono neuvo .
huono	tosi	tosi huono	L	805	3.2640	En tiedä sinusta , itselläni on ollut tosi huono tuuri viime aikoina , onnistuminen tekisi nyt todella hyvää .
huono	tosi	tosi huono	L	805	3.2640	Nyt on tosi huono hetki .
huono	tosi	tosi huono	L	805	3.2640	Se on tosi huono juttu .
huono	aika	aika huono	L	741	1.6063	Sellainen voi olla aika huono asia uramme kannalta .
huono	aika	aika huono	L	741	1.6063	""" Kasino-ilta "" on aika huono nimi ."
huono	aika	aika huono	L	741	1.6063	Minulla on aika huono päivä .
huono	aika	aika huono	L	741	1.6063	En ole mikään asiantuntija , aika huono matsi , mitä ?
huono	aika	aika huono	L	741	1.6063	Sinulla on aika huono maine tällä hetkellä .
huono	aika	aika huono	L	741	1.6063	Tämä on aika huono hetki .
huono	aika	aika huono	L	741	1.6063	En oikein tiedä ... olen aika huono ... tiedäthän .
huono	aika	aika huono	L	741	1.6063	Munien maine on nykyään aika huono .
huono	aika	aika huono	L	741	1.6063	Minulla on aika huono olo .
huono	aika	aika huono	L	741	1.6063	tämä on aika huono paha .
huono	aika	aika huono	L	741	1.6063	Sinulla taitaa olla aika huono itsetunto .
huono	aika	aika huono	L	741	1.6063	Olen aika huono siinä .
huono	aika	aika huono	L	741	1.6063	Se oli aika huono juttu .
huono	aika	aika huono	L	741	1.6063	Olipa aika huono vitsi .
huono	aika	aika huono	L	741	1.6063	ei ole miljoonan suojakerrointa , voi olla aika huono päivä !
huono	aika	aika huono	L	741	1.6063	Tiedän , olen aika huono tässä , et ole pelannut tätä , sinulla ei ole hajuakaan , kuinka surkeasti ohjaaminen toimii .
huono	aika	aika huono	L	741	1.6063	kuvittelisin , herralla itsellään , missä hän onkin , on aika huono päivä .
huono	aika	aika huono	L	741	1.6063	, hän on aika huono häviäjä , eikö ?
huono	aika	aika huono	L	741	1.6063	Se oli aika huono teknisesti , ne oli äänittäny sen siellä niitten alamökissä .
huono	aika	aika huono	L	741	1.6063	Olit aika huono sängyssä viime launtaina .
huono	näyttää	näyttää huonolta	L	658	1.9521	Me molemmat tiedämme , se näyttää huonolta , FBI kärsii siitä .
huono	näyttää	näyttää huonolta	L	658	1.9521	Bruce näyttää huonolta .
huono	näyttää	näyttää huonolta	L	658	1.9521	Tiedän , tämä näyttää huonolta .
huono	näyttää	näyttää huonolta	L	658	1.9521	tilanteeni näyttää huonolta .
huono	näyttää	näyttää huonolta	L	658	1.9521	tarjouksesi sen testaamisesta näyttää huonolta .
huono	näyttää	näyttää huonolta	L	658	1.9521	Tuo näyttää huonolta .
huono	näyttää	näyttää huonolta	L	658	1.9521	Se näyttää huonolta .
huono	näyttää	näyttää huonolta	L	658	1.9521	Hän sanoi sen vain kamerat ovat täällä , eikä halua näyttää huonolta isältä televisiossa .
huono	näyttää	näyttää huonolta	L	658	1.9521	Hän näyttää huonolta .
huono	näyttää	näyttää huonolta	L	658	1.9521	Se näyttää huonolta raportissani .
huono	näyttää	näyttää huonolta	L	658	1.9521	Se tyttö ei voi näyttää huonolta .
huono	näyttää	näyttää huonolta	L	658	1.9521	Anna heidän kuvata haluamallaan tavalla näyttää huonolta he eivät käytä sitä .
huono	näyttää	näyttää huonolta	L	658	1.9521	Hän ei halua näyttää huonolta , Tähtiportti-ohjelma joskus julkaistaan .
huono	näyttää	näyttää huonolta	L	658	1.9521	hän näyttää huonolta .
huono	näyttää	näyttää huonolta	L	658	1.9521	Valheesi Judy Enrightin puhelusta siltä yönä näyttää huonolta .
huono	näyttää	näyttää huonolta	L	658	1.9521	Tämä näyttää huonolta .
huono	näyttää	näyttää huonolta	L	658	1.9521	Se on huono näyttää huonolta .
huono	näyttää	näyttää huonolta	L	658	1.9521	Tiedän , nyt näyttää huonolta .
huono	näyttää	näyttää huonolta	L	658	1.9521	Et halua näyttää huonolta .
huono	näyttää	näyttää huonolta	L	658	1.9521	se näyttää huonolta hänen ansioluettelossaan .
huono	vähän	vähän huono	L	621	2.6584	Nyt on vähän huono hetki .
huono	vähän	vähän huono	L	621	2.6584	Nyt on vähän huono aika .
huono	vähän	vähän huono	L	621	2.6584	On vähän huono olo .
huono	vähän	vähän huono	L	621	2.6584	Tämä on vähän huono ajankohta .
huono	vähän	vähän huono	L	621	2.6584	Adamilla on vähän huono olo .
huono	vähän	vähän huono	L	621	2.6584	SommitteIu on vähän huono , rypäIeet ovat seIvästi humaIassa .
huono	vähän	vähän huono	L	621	2.6584	Tämä on vähän huono hetki .
huono	vähän	vähän huono	L	621	2.6584	Minulla on vähän huono olo .
huono	vähän	vähän huono	L	621	2.6584	nyt kaikilla on vähän huono olo .
huono	vähän	vähän huono	L	621	2.6584	Nyt on vähän huono rupatteluhetki .
huono	vähän	vähän huono	L	621	2.6584	MinuIIa on vain vähän huono oIo .
huono	vähän	vähän huono	L	621	2.6584	totta puhuen minullakin on vähän huono olo .
huono	vähän	vähän huono	L	621	2.6584	Tuli vähän huono olo .
huono	vähän	vähän huono	L	621	2.6584	Nyt on vain vähän huono aika .
huono	vähän	vähän huono	L	621	2.6584	On ollut vähän huono päivä , enkä ole millään parhaalla tuulella kuuntelemaan mitään oppitunteja .
huono	vähän	vähän huono	L	621	2.6584	Minulla on ollut vähän huono olo viime viikon suhteen ...
huono	vähän	vähän huono	L	621	2.6584	Nyt on vähän huono hetki , Eddie .
huono	vähän	vähän huono	L	621	2.6584	Minulla alkaa olla vähän huono olo .
huono	vähän	vähän huono	L	621	2.6584	Se on aina ollut vähän huono maksamaan .
huono	vähän	vähän huono	L	621	2.6584	Harjoittelin voltteja alastulo oli vähän huono .
huono	tuuli	huonolla tuulella	R	620	4.9290	Hän on huonolla tuulella eikä halua nähdä ketään
huono	tuuli	huonolla tuulella	R	620	4.9290	Hän on huonolla tuulella nykyään .
huono	tuuli	huonolla tuulella	R	620	4.9290	Hän ei näyttänyt varakkaalta oli huonolla tuulella .
huono	tuuli	huonolla tuulella	R	620	4.9290	Hän on huonolla tuulella .
huono	tuuli	huonolla tuulella	R	620	4.9290	Olet aina huonolla tuulella .
huono	tuuli	huonolla tuulella	R	620	4.9290	Buddy on huonolla tuulella .
huono	tuuli	huonolla tuulella	R	620	4.9290	Olemme molemmat huonolla tuulella .
huono	tuuli	huonolla tuulella	R	620	4.9290	Olin rehellinen sanoin , olen huonolla tuulella .
huono	tuuli	huonolla tuulella	R	620	4.9290	En ole huonolla tuulella .
huono	tuuli	huonolla tuulella	R	620	4.9290	Olet huonolla tuulella ?
huono	tuuli	huonolla tuulella	R	620	4.9290	Minä olin vain huonolla tuulella .
huono	tuuli	huonolla tuulella	R	620	4.9290	Olet helvetin huonolla tuulella .
huono	tuuli	huonolla tuulella	R	620	4.9290	Tämä mies pidätettiin , hän oli liian usein huonolla tuulella .
huono	tuuli	huonolla tuulella	R	620	4.9290	Tiberius on huonolla tuulella .
huono	tuuli	huonolla tuulella	R	620	4.9290	Edelleen huonolla tuulella ?
huono	tuuli	huonolla tuulella	R	620	4.9290	Olen ollut huonolla tuulella koko päivän .
huono	tuuli	huonolla tuulella	R	620	4.9290	Joku on huonolla tuulella .
huono	tuuli	huonolla tuulella	R	620	4.9290	Miksi olisin huonolla tuulella ?
huono	tuuli	huonolla tuulella	R	620	4.9290	Senkö takia olet ollut huonolla tuulella kotiin tultuasi ?
huono	tuuli	huonolla tuulella	R	620	4.9290	Kaivavat ylös , se alkaa sulaa heräten huonolla tuulella .
huono	tehdä	tehnyt huonoja	L	618	0.3976	Olet tehnyt huonoja valintoja tänään ,
huono	tehdä	tehnyt huonoja	L	618	0.3976	Olet tehnyt huonoja valintoja .
huono	tehdä	tehnyt huonoja	L	618	0.3976	Olen tehnyt huonoja valintoja .
huono	tehdä	tehnyt huonoja	L	618	0.3976	Olet tehnyt huonoja valintoja elämässäsi , kukapa ei olisi .
huono	tehdä	tehnyt huonoja	L	618	0.3976	Olen tehnyt huonoja sijoituksia .
huono	tehdä	tehnyt huonoja	L	618	0.3976	Olen tehnyt huonoja valintoja , näin sen vasta jälkikäteen .
huono	tehdä	tehnyt huonoja	L	618	0.3976	Hyvä tyyppi , joka on tehnyt huonoja valintoja hiustensa suhteen , silti hyvä tyyppi .
huono	tehdä	tehnyt huonoja	L	618	0.3976	Olen itse tehnyt huonoja valintoja .
huono	tehdä	tehnyt huonoja	L	618	0.3976	Olen tehnyt huonoja , typeriä asioita .
huono	tehdä	tehnyt huonoja	L	618	0.3976	Olen tehnyt huonoja valintoja menneisyydessä .
huono	tehdä	tehnyt huonoja	L	618	0.3976	Kyrpäni on tehnyt huonoja päätöksiä .
huono	tehdä	tehnyt huonoja	L	618	0.3976	Hän on tehnyt huonoja valintoja .
huono	tehdä	tehnyt huonoja	L	618	0.3976	Minäkin olen tehnyt huonoja valintoja .
huono	tehdä	tehnyt huonoja	L	618	0.3976	Munani on tehnyt huonoja päätöksiä .
huono	tehdä	tehnyt huonoja	L	618	0.3976	Tiedän , sinusta olen tehnyt huonoja päätöksiä ...
huono	tehdä	tehnyt huonoja	L	618	0.3976	Olen tehnyt huonoja päätöksiä .
huono	tehdä	tehnyt huonoja	L	618	0.3976	Tiedän kuinka vaikeaa voi olla seilata joissain oppilas / opettaja tilanteissa olen tehnyt huonoja valintoja joita myöhemmin kaduin , tosin niissä ei ollut osallisena alaikäistä .
huono	tehdä	tehnyt huonoja	L	618	0.3976	Elämä on valintoja minä olen tehnyt huonoja .
huono	tehdä	tehnyt huonoja	L	618	0.3976	Hän on mukava poika , on tehnyt huonoja valintoja .
huono	tehdä	tehnyt huonoja	L	618	0.3976	Olet aina tehnyt huonoja valintoja , Jimmy .
huono	tuoda	tuo huonoa	L	603	2.6865	Se tuo huonoa onnea .
huono	tuoda	tuo huonoa	L	603	2.6865	Se on kuningatar perhonen se on syötävä se tuo huonoa onnea
huono	tuoda	tuo huonoa	L	603	2.6865	Nainen laivalla tuo huonoa onnea .
huono	tuoda	tuo huonoa	L	603	2.6865	Se tuo huonoa onnea !
huono	tuoda	tuo huonoa	L	603	2.6865	Se tuo huonoa onnea , sulhanen näkee morsiamen hääpuvussa .
huono	tuoda	tuo huonoa	L	603	2.6865	Poika tuo huonoa onnea .
huono	tuoda	tuo huonoa	L	603	2.6865	Tämä mies tuo huonoa onnea .
huono	tuoda	tuo huonoa	L	603	2.6865	Se tuo huonoa onnea , ex-puoliso on häissä .
huono	tuoda	tuo huonoa	L	603	2.6865	Älä sano noin , se tuo huonoa onnea .
huono	tuoda	tuo huonoa	L	603	2.6865	Siskojen erottaminen tuo huonoa onnea .
huono	tuoda	tuo huonoa	L	603	2.6865	Niin , eikö se tuo huonoa onnea , ostaa puvun voitonjuhliin ennen vaaleja ?
huono	tuoda	tuo huonoa	L	603	2.6865	Vern , milloinkaan upea ulkonäkö ei tuo huonoa onnea .
huono	tuoda	tuo huonoa	L	603	2.6865	Sehän tuo huonoa onnea .
huono	tuoda	tuo huonoa	L	603	2.6865	Eikö tyhjä lasi tuo huonoa onnea ?
huono	tuoda	tuo huonoa	L	603	2.6865	Tuollainen ulkonäkö tuo huonoa onnea .
huono	tuoda	tuo huonoa	L	603	2.6865	Eikö se tuo huonoa onnea kilistää tyhjillä laseilla ?
huono	tuoda	tuo huonoa	L	603	2.6865	Veitsen antaminen tuo huonoa onnea .
huono	tuoda	tuo huonoa	L	603	2.6865	Eukkojen hiusten ajeIu tuo huonoa onnea .
huono	tuoda	tuo huonoa	L	603	2.6865	Opaali tuo huonoa onnea .
huono	tuoda	tuo huonoa	L	603	2.6865	Palohälyttimen tappaminen ei tuo huonoa onnea .
huono	vitsi	huono vitsi	R	588	4.4831	Jonkun huono vitsi .
huono	vitsi	huono vitsi	R	588	4.4831	Tiedän , huono vitsi .
huono	vitsi	huono vitsi	R	588	4.4831	Hyvä on , se oli huono vitsi .
huono	vitsi	huono vitsi	R	588	4.4831	Ei , se on huono vitsi .
huono	vitsi	huono vitsi	R	588	4.4831	Olipas huono vitsi .
huono	vitsi	huono vitsi	R	588	4.4831	Ei se niin huono vitsi ollut .
huono	vitsi	huono vitsi	R	588	4.4831	Se oli huono vitsi .
huono	vitsi	huono vitsi	R	588	4.4831	Anteeksi , huono vitsi .
huono	vitsi	huono vitsi	R	588	4.4831	Onko tämä joku huono vitsi ?
huono	vitsi	huono vitsi	R	588	4.4831	Olipa aika huono vitsi .
huono	vitsi	huono vitsi	R	588	4.4831	Mikä se huono vitsi teidän avioliitostanne oikein on ?
huono	vitsi	huono vitsi	R	588	4.4831	Se on huono vitsi lisäksi mahdotonta .
huono	vitsi	huono vitsi	R	588	4.4831	Se oli huono vitsi !
huono	vitsi	huono vitsi	R	588	4.4831	Se oli huono vitsi , anteeksi .
huono	vitsi	huono vitsi	R	588	4.4831	Sir , tämä on huono vitsi .
huono	vitsi	huono vitsi	R	588	4.4831	Avatar-ohjelma on huono vitsi .
huono	vitsi	huono vitsi	R	588	4.4831	Ei huono vitsi , vai ?
huono	vitsi	huono vitsi	R	588	4.4831	huono vitsi .
huono	vitsi	huono vitsi	R	588	4.4831	Tämä on huono vitsi
huono	vitsi	huono vitsi	R	588	4.4831	Se on huono vitsi .
huono	tapa	huono tapa	R	566	2.8264	Se on huono tapa aloittaa ensimmäiset treffit .
huono	tapa	huono tapa	R	566	2.8264	Todella huono tapa aloittaa keskustelu .
huono	tapa	huono tapa	R	566	2.8264	Pelastamisestasi on tullut jo huono tapa .
huono	tapa	huono tapa	R	566	2.8264	Se on huono tapa .
huono	tapa	huono tapa	R	566	2.8264	Se lienee huono tapa .
huono	tapa	huono tapa	R	566	2.8264	Se on huono tapa ...
huono	tapa	huono tapa	R	566	2.8264	Siitä on tullut huono tapa .
huono	tapa	huono tapa	R	566	2.8264	Tämä on huono tapa jättää hyvästit , en voi muutakaan .
huono	tapa	huono tapa	R	566	2.8264	Paskan puhuminen on ajanhukkaa , siitä tulee huono tapa .
huono	tapa	huono tapa	R	566	2.8264	Hänellä on huono tapa , sanoa mitä ajattelee .
huono	tapa	huono tapa	R	566	2.8264	asettamalla heidän uhrauksensa vaaraan vaeltelemalla linnassa , suojattomana , murhaajan ollessa vapaana on huono tapa maksaa heille takaisin .
huono	tapa	huono tapa	R	566	2.8264	Sheriffi , salakuuntelu on erittäin huono tapa .
huono	tapa	huono tapa	R	566	2.8264	Päätin , alaisten paneminen on huono tapa .
huono	tapa	huono tapa	R	566	2.8264	Se on huono tapa , joka tulee takaisin .
huono	tapa	huono tapa	R	566	2.8264	Ei se ole nykyäänkään huono tapa aloittaa .
huono	tapa	huono tapa	R	566	2.8264	Sinulla on huono tapa osoittaa se .
huono	tapa	huono tapa	R	566	2.8264	Aseesta luopuminen on huono tapa .
huono	tapa	huono tapa	R	566	2.8264	Tuo on huono tapa .
huono	tapa	huono tapa	R	566	2.8264	Se on huono tapa , minulta kysytään .
huono	tapa	huono tapa	R	566	2.8264	Tutkimassa vieraita kulttuureja Hollannissa ei ole ollenkaan huono tapa viettää kesää ennen yliopistoa .
huono	omatunto	huono omatunto	R	524	6.2643	Mlnulla on siitä huono omatunto .
huono	omatunto	huono omatunto	R	524	6.2643	Minulla oli huono omatunto rahojesi ottamisesta .
huono	omatunto	huono omatunto	R	524	6.2643	Tuli huono omatunto .
huono	omatunto	huono omatunto	R	524	6.2643	Ann , minulla on huono omatunto .
huono	omatunto	huono omatunto	R	524	6.2643	Minulla on huono omatunto .
huono	omatunto	huono omatunto	R	524	6.2643	Onko sinulla huono omatunto ?
huono	omatunto	huono omatunto	R	524	6.2643	Minulla on ensi kertaa todella huono omatunto .
huono	omatunto	huono omatunto	R	524	6.2643	Minulla on jo nyt huono omatunto , tulin toisessa luokassa .
huono	omatunto	huono omatunto	R	524	6.2643	Kotiapulaistakaan ei voi ottaa , siitä tulee huono omatunto .
huono	omatunto	huono omatunto	R	524	6.2643	Ei kai sinulla ole huono omatunto ?
huono	omatunto	huono omatunto	R	524	6.2643	Nyt minulla on huono omatunto .
huono	omatunto	huono omatunto	R	524	6.2643	Minulla on niin huono omatunto siitä mitä tein .
huono	omatunto	huono omatunto	R	524	6.2643	Minulla on huono omatunto sen takia .
huono	omatunto	huono omatunto	R	524	6.2643	nyt hiirellä on huono omatunto .
huono	omatunto	huono omatunto	R	524	6.2643	hänellä on huono omatunto , jättää minut äidin luo . hän on tosi vaikea .
huono	omatunto	huono omatunto	R	524	6.2643	minulla on huono omatunto .
huono	omatunto	huono omatunto	R	524	6.2643	"En ikinä sanonut "" varasti . "" Jollakin taitaa olla huono omatunto ."
huono	omatunto	huono omatunto	R	524	6.2643	Minulla on huono omatunto siitä .
huono	omatunto	huono omatunto	R	524	6.2643	Olit humalassa , nyt sinulla on huono omatunto .
huono	omatunto	huono omatunto	R	524	6.2643	Vain ihmiset , joilla on huono omatunto nukkuvat huonosti .
huono	ihminen	huono ihminen	R	520	1.8965	Et ole lainkaan huono ihminen ...
huono	ihminen	huono ihminen	R	520	1.8965	Se oli , hän on yhtä huono ihminen , ne jotka rakensivat tämän .
huono	ihminen	huono ihminen	R	520	1.8965	Minä olen huono ihminen .
huono	ihminen	huono ihminen	R	520	1.8965	Olen huono ihminen .
huono	ihminen	huono ihminen	R	520	1.8965	Et ole silti mitenkään huono ihminen .
huono	ihminen	huono ihminen	R	520	1.8965	Olenko huono ihminen , kuvittelin hänen olevan lihava ?
huono	ihminen	huono ihminen	R	520	1.8965	Tiedän , minulla on huono numeropää , en ole huono ihminen .
huono	ihminen	huono ihminen	R	520	1.8965	Olenko huono ihminen , nautin tuosta ?
huono	ihminen	huono ihminen	R	520	1.8965	... olen huono ihminen .
huono	ihminen	huono ihminen	R	520	1.8965	Ei , et sinä ole huono ihminen .
huono	ihminen	huono ihminen	R	520	1.8965	Ehkä olen huono ihminen .
huono	ihminen	huono ihminen	R	520	1.8965	Hän ei ole huono ihminen .
huono	ihminen	huono ihminen	R	520	1.8965	olen ollut huono ihminen .
huono	ihminen	huono ihminen	R	520	1.8965	Hän oli huono ihminen .
huono	ihminen	huono ihminen	R	520	1.8965	Menitkö oikeasti sanomaan 6-vuotiaalle pojalleni , hänen äitinsä on huono ihminen ?
huono	ihminen	huono ihminen	R	520	1.8965	En ole huono ihminen .
huono	ihminen	huono ihminen	R	520	1.8965	Hän on huono ihminen .
huono	ihminen	huono ihminen	R	520	1.8965	"Te tarvitsette minunlaisiani ihmisiä , voitte osoittaa meitä vitun sormillanne sanoa , "" Tuossa on huono ihminen "" ."
huono	ihminen	huono ihminen	R	520	1.8965	Täältä tulee huono ihminen !
huono	ihminen	huono ihminen	R	520	1.8965	Olet huono ihminen .
huono	maine	huono maine	R	464	4.8800	Teidänlaistenne poliisien takia poliiseilla on huono maine .
huono	maine	huono maine	R	464	4.8800	Ettekö ole kuulleet , minulla on huono maine ?
huono	maine	huono maine	R	464	4.8800	Sinulla on aika huono maine tällä hetkellä .
huono	maine	huono maine	R	464	4.8800	Hän työskentelee isälleni . hänellä on huono maine .
huono	maine	huono maine	R	464	4.8800	Joskus huono maine seuraa ihmistä .
huono	maine	huono maine	R	464	4.8800	Sillä paikalla on huono maine .
huono	maine	huono maine	R	464	4.8800	Sinulla on huono maine .
huono	maine	huono maine	R	464	4.8800	Minulla on huono maine Irakin jälkeen .
huono	maine	huono maine	R	464	4.8800	En ymmärrä , miksi heillä on niin huono maine .
huono	maine	huono maine	R	464	4.8800	Meillä on syyttä huono maine .
huono	maine	huono maine	R	464	4.8800	Tällä paikalla on todella huono maine .
huono	maine	huono maine	R	464	4.8800	Sulla on huono maine , oikeastaan olet ihan OK jäbä .
huono	maine	huono maine	R	464	4.8800	Niillä on vain niin huono maine .
huono	maine	huono maine	R	464	4.8800	Mestalla oli huono maine .
huono	maine	huono maine	R	464	4.8800	Nakkisämpylöillä on huono maine .
huono	maine	huono maine	R	464	4.8800	Hodareilla on huono maine .
huono	maine	huono maine	R	464	4.8800	Sillä on huono maine .
huono	maine	huono maine	R	464	4.8800	Heillä on huono maine .
huono	maine	huono maine	R	464	4.8800	Niillä on huono maine .
huono	maine	huono maine	R	464	4.8800	Minulla oli huono maine , ennen tulin tänne .
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus .
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus ?
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus , mitä ?
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus , kulta .
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus , Carla !
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus , vai ?
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus vain .
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus , juuri tulitte tänne .
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus , Don .
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus sillä järistyksellä .
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus !
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus , Leo .
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus , Merle .
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus , Lawrence .
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus , tuletko muuttoapuriksi ensi viikolla ?
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus , muru .
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus , pikkuveli .
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus kaiken kaikkiaan .
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus , hautajaiset kaikki .
huono	ajoitus	huono ajoitus	R	462	5.8788	Huono ajoitus tauolle .
huono	äiti	huono äiti	R	455	1.6272	Olenko teistä huono äiti ?
huono	äiti	huono äiti	R	455	1.6272	Olenko huono äiti ?
huono	äiti	huono äiti	R	455	1.6272	Olen huono äiti .
huono	äiti	huono äiti	R	455	1.6272	Will , olenko minä huono äiti ?
huono	äiti	huono äiti	R	455	1.6272	Ei , et ole huono äiti .
huono	äiti	huono äiti	R	455	1.6272	Minä olen huono äiti .
huono	äiti	huono äiti	R	455	1.6272	minä olen huono äiti .
huono	äiti	huono äiti	R	455	1.6272	Haluatko elää nurkassa jonne sinut on ajanut huono äiti ?
huono	äiti	huono äiti	R	455	1.6272	Tarzan huono äiti , hyvä isä .
huono	äiti	huono äiti	R	455	1.6272	Se oli ainoa kerta , olit mielestäni huono äiti .
huono	äiti	huono äiti	R	455	1.6272	Hän sanoi , syy hänen autismiinsa oli se , olin huono äiti .
huono	äiti	huono äiti	R	455	1.6272	En ollut huono äiti olisin ollutkin , se on jo mennyttä , joten unohda se .
huono	äiti	huono äiti	R	455	1.6272	Joten hän oli huono äiti .
huono	äiti	huono äiti	R	455	1.6272	Tiedän , olin mielestänne huono äiti .
huono	äiti	huono äiti	R	455	1.6272	En ole huono äiti .
huono	äiti	huono äiti	R	455	1.6272	Olet huono äiti , surkea vaimo kauhea kokki .
huono	äiti	huono äiti	R	455	1.6272	olen huono äiti ?
huono	äiti	huono äiti	R	455	1.6272	Olen huono äiti !
huono	äiti	huono äiti	R	455	1.6272	minun täytyy sanoa , Gaby , olet huono äiti .
huono	äiti	huono äiti	R	455	1.6272	Carlos , tuolla on naisia , jotka ajattelevat , olen huono äiti .
huono	valinta	huonoja valintoja	R	451	4.5412	Se mitä yritän sanoa on , ihmiset tekevät huonoja valintoja .
huono	valinta	huonoja valintoja	R	451	4.5412	Ne ovat hyviä valintoja huonoja valintoja .
huono	valinta	huonoja valintoja	R	451	4.5412	Myönnän , olen tehnyt huonoja valintoja .
huono	valinta	huonoja valintoja	R	451	4.5412	Toisin kovin yksinäinen vaimoni joka teki huonoja valintoja kauan aikaa sitten .
huono	valinta	huonoja valintoja	R	451	4.5412	Tein paljon huonoja valintoja elämässäni , jotka veivät minut vankilaan .
huono	valinta	huonoja valintoja	R	451	4.5412	tekee huonoja valintoja , pahoja asioita tapahtuu , tekee hyviä valintoja ...
huono	valinta	huonoja valintoja	R	451	4.5412	Entä hän tekee huonoja valintoja ?
huono	valinta	huonoja valintoja	R	451	4.5412	Olet tehnyt huonoja valintoja tänään ,
huono	valinta	huonoja valintoja	R	451	4.5412	Olet tehnyt huonoja valintoja .
huono	valinta	huonoja valintoja	R	451	4.5412	Tiedän , rakastatte toisianne , äitisi teki myös huonoja valintoja .
